Date,Symbol,Maturity,Strike,Bid Price,Bid Size ,Ask Price,Ask Size ,Undl Price
5/6/2024,SPY,5/7/2024,524,0.01,3002,0.02,8254,516.57
5/6/2024,SPY,5/7/2024,525,0,0,0.01,10283,516.57
5/6/2024,SPY,5/7/2024,526,0,0,0.01,12172,516.57
5/6/2024,SPY,5/7/2024,527,0,0,0.01,14061,516.57
5/6/2024,SPY,5/7/2024,528,0,0,0.01,12964,516.57
5/6/2024,SPY,5/7/2024,529,0,0,0.01,11867,516.57
5/6/2024,SPY,5/7/2024,530,0,0,0.01,12780,516.57
5/6/2024,SPY,5/7/2024,535,0,0,0.01,15779,516.57
5/6/2024,SPY,5/7/2024,540,0,0,0.01,11912,516.57
5/6/2024,SPY,5/7/2024,550,0,0,0.01,17649,516.57
5/6/2024,SPY,5/8/2024,517,1.33,1816,1.36,1663,516.57
5/6/2024,SPY,5/8/2024,518,0.9,1275,0.92,1091,516.57
5/6/2024,SPY,5/8/2024,519,0.58,734,0.59,519,516.57
5/6/2024,SPY,5/8/2024,520,0.35,978,0.36,979,516.57
5/6/2024,SPY,5/8/2024,521,0.2,1221,0.21,1439,516.57
5/6/2024,SPY,5/8/2024,522,0.1,1591,0.12,1507,516.57
5/6/2024,SPY,5/8/2024,523,0.05,1839,0.06,1345,516.57
5/6/2024,SPY,5/8/2024,524,0.03,2335,0.04,1022,516.57
5/6/2024,SPY,5/8/2024,525,0.02,2601,0.03,2604,516.57
5/6/2024,SPY,5/8/2024,526,0.01,2638,0.02,6092,516.57
5/6/2024,SPY,5/8/2024,527,0.01,2674,0.02,9579,516.57
5/6/2024,SPY,5/8/2024,528,0.01,4044,0.02,8364,516.57
5/6/2024,SPY,5/8/2024,529,0.01,5413,0.02,7149,516.57
5/6/2024,SPY,5/8/2024,530,0.01,6780,0.02,6694,516.57
5/6/2024,SPY,5/8/2024,535,0,0,0.01,7166,516.57
5/6/2024,SPY,5/8/2024,540,0,0,0.01,16460,516.57
5/6/2024,SPY,5/8/2024,550,0,0,0.01,12303,516.57
5/6/2024,SPY,5/9/2024,517,1.87,346,1.9,2259,516.57
5/6/2024,SPY,5/9/2024,518,1.4,653,1.42,1628,516.57
5/6/2024,SPY,5/9/2024,519,1.01,961,1.04,997,516.57
5/6/2024,SPY,5/9/2024,520,0.71,925,0.73,1099,516.57
5/6/2024,SPY,5/9/2024,521,0.47,888,0.49,1200,516.57
5/6/2024,SPY,5/9/2024,522,0.3,1115,0.32,1434,516.57
5/6/2024,SPY,5/9/2024,523,0.19,1359,0.21,1617,516.57
5/6/2024,SPY,5/9/2024,524,0.12,1847,0.13,1984,516.57
5/6/2024,SPY,5/9/2024,525,0.07,2341,0.08,2232,516.57
5/6/2024,SPY,5/9/2024,526,0.04,2839,0.05,2363,516.57
5/6/2024,SPY,5/9/2024,527,0.03,3338,0.04,2495,516.57
5/6/2024,SPY,5/9/2024,528,0.02,3343,0.03,9987,516.57
5/6/2024,SPY,5/9/2024,529,0.01,3348,0.02,17480,516.57
5/6/2024,SPY,5/9/2024,530,0.01,3603,0.02,19256,516.57
5/6/2024,SPY,5/9/2024,535,0.01,8608,0.02,14499,516.57
5/6/2024,SPY,5/9/2024,540,0,0,0.01,15314,516.57
5/6/2024,SPY,5/9/2024,550,0,0,0.01,3437,516.57
5/6/2024,SPY,5/10/2024,517,2.32,482,2.36,1624,516.57
5/6/2024,SPY,5/10/2024,517.5,2.08,596,2.11,1477,516.57
5/6/2024,SPY,5/10/2024,518,1.85,710,1.87,1329,516.57
5/6/2024,SPY,5/10/2024,519,1.43,938,1.45,1034,516.57
5/6/2024,SPY,5/10/2024,520,1.08,876,1.09,1154,516.57
5/6/2024,SPY,5/10/2024,521,0.79,815,0.81,1274,516.57
5/6/2024,SPY,5/10/2024,522,0.57,1037,0.58,1526,516.57
5/6/2024,SPY,5/10/2024,522.5,0.47,1037,0.49,1526,516.57
5/6/2024,SPY,5/10/2024,523,0.39,1289,0.41,1718,516.57
5/6/2024,SPY,5/10/2024,524,0.27,1794,0.28,2102,516.57
5/6/2024,SPY,5/10/2024,525,0.18,2164,0.2,2408,516.57
5/6/2024,SPY,5/10/2024,526,0.13,2400,0.14,2636,516.57
5/6/2024,SPY,5/10/2024,527,0.08,2636,0.09,2863,516.57
5/6/2024,SPY,5/10/2024,527.5,0.06,2785,0.07,5770,516.57
5/6/2024,SPY,5/10/2024,528,0.05,2934,0.06,8676,516.57
5/6/2024,SPY,5/10/2024,529,0.04,3233,0.05,14489,516.57
5/6/2024,SPY,5/10/2024,530,0.03,3408,0.04,16491,516.57
5/6/2024,SPY,5/10/2024,531,0.02,3461,0.03,14681,516.57
5/6/2024,SPY,5/10/2024,532,0.02,3514,0.03,12871,516.57
5/6/2024,SPY,5/10/2024,532.5,0.01,4412,0.02,12515,516.57
5/6/2024,SPY,5/10/2024,533,0.01,5310,0.02,12159,516.57
5/6/2024,SPY,5/10/2024,534,0.01,7106,0.02,11448,516.57
5/6/2024,SPY,5/10/2024,535,0.01,7825,0.02,13081,516.57
5/6/2024,SPY,5/10/2024,536,0.01,7467,0.02,17058,516.57
5/6/2024,SPY,5/10/2024,537,0.01,7110,0.02,21036,516.57
5/6/2024,SPY,5/10/2024,538,0.01,7221,0.02,20496,516.57
5/6/2024,SPY,5/10/2024,539,0.01,7445,0.02,19416,516.57
5/6/2024,SPY,5/10/2024,540,0.01,7668,0.02,18335,516.57
5/6/2024,SPY,5/10/2024,545,0.01,5866,0.02,29167,516.57
5/6/2024,SPY,5/10/2024,550,0,0,0.01,5609,516.57
5/6/2024,SPY,5/10/2024,555,0,0,0.01,5953,516.57
5/6/2024,SPY,5/10/2024,560,0,0,0.01,11337,516.57
5/6/2024,SPY,5/10/2024,565,0,0,0.01,14099,516.57
5/6/2024,SPY,5/10/2024,570,0,0,0.01,10755,516.57
5/6/2024,SPY,5/10/2024,575,0,0,0.01,11511,516.57
5/6/2024,SPY,5/10/2024,580,0,0,0.01,15270,516.57
5/6/2024,SPY,5/10/2024,585,0,0,0.01,15082,516.57
5/6/2024,SPY,5/10/2024,590,0,0,0.01,7437,516.57
5/6/2024,SPY,5/10/2024,595,0,0,0.01,7633,516.57
5/6/2024,SPY,5/10/2024,600,0,0,0.01,34117,516.57
5/6/2024,SPY,5/13/2024,517,2.75,1152,2.78,1311,516.57
5/6/2024,SPY,5/13/2024,518,2.25,1370,2.29,949,516.57
5/6/2024,SPY,5/13/2024,519,1.81,1589,1.84,587,516.57
5/6/2024,SPY,5/13/2024,520,1.44,1330,1.46,779,516.57
5/6/2024,SPY,5/13/2024,521,1.11,1072,1.14,971,516.57
5/6/2024,SPY,5/13/2024,522,0.85,1172,0.87,1084,516.57
5/6/2024,SPY,5/13/2024,523,0.63,1402,0.65,1101,516.57
5/6/2024,SPY,5/13/2024,524,0.46,1862,0.48,1135,516.57
5/6/2024,SPY,5/13/2024,525,0.33,2088,0.35,1168,516.57
5/6/2024,SPY,5/13/2024,526,0.24,2080,0.25,1202,516.57
5/6/2024,SPY,5/13/2024,527,0.17,2073,0.18,1236,516.57
5/6/2024,SPY,5/13/2024,528,0.12,2238,0.13,1892,516.57
5/6/2024,SPY,5/13/2024,529,0.08,2403,0.09,2548,516.57
5/6/2024,SPY,5/13/2024,530,0.06,3172,0.07,3205,516.57
5/6/2024,SPY,5/13/2024,540,0.01,8652,0.02,500,516.57
5/6/2024,SPY,5/13/2024,550,0,0,0.01,5665,516.57
5/6/2024,SPY,5/14/2024,517,3.18,461,3.22,901,516.57
5/6/2024,SPY,5/14/2024,518,2.68,909,2.71,968,516.57
5/6/2024,SPY,5/14/2024,519,2.22,1357,2.26,1035,516.57
5/6/2024,SPY,5/14/2024,520,1.82,1337,1.86,993,516.57
5/6/2024,SPY,5/14/2024,521,1.48,1316,1.51,952,516.57
5/6/2024,SPY,5/14/2024,522,1.17,1406,1.2,899,516.57
5/6/2024,SPY,5/14/2024,523,0.92,1506,0.94,867,516.57
5/6/2024,SPY,5/14/2024,524,0.71,1706,0.73,804,516.57
5/6/2024,SPY,5/14/2024,525,0.54,1757,0.56,741,516.57
5/6/2024,SPY,5/14/2024,526,0.4,1658,0.42,677,516.57
5/6/2024,SPY,5/14/2024,527,0.3,1560,0.32,614,516.57
5/6/2024,SPY,5/14/2024,528,0.22,1822,0.24,821,516.57
5/6/2024,SPY,5/14/2024,529,0.17,2084,0.18,1028,516.57
5/6/2024,SPY,5/14/2024,530,0.12,2536,0.14,1236,516.57
5/6/2024,SPY,5/15/2024,517,3.92,1355,3.95,912,516.57
5/6/2024,SPY,5/15/2024,518,3.4,1204,3.44,1158,516.57
5/6/2024,SPY,5/15/2024,520,2.51,1169,2.54,1347,516.57
5/6/2024,SPY,5/15/2024,530,0.3,2585,0.32,603,516.57
5/6/2024,SPY,5/15/2024,540,0.04,2542,0.05,6815,516.57
5/6/2024,SPY,5/15/2024,550,0.01,5009,0.02,4936,516.57
5/6/2024,SPY,5/15/2024,560,0.01,4780,0.02,6544,516.57
5/6/2024,SPY,5/16/2024,517,4.3,1313,4.34,1029,516.57
5/6/2024,SPY,5/16/2024,518,3.78,1360,3.82,1008,516.57
5/6/2024,SPY,5/16/2024,519,3.29,1407,3.34,987,516.57
5/6/2024,SPY,5/16/2024,520,2.85,1274,2.89,874,516.57
5/6/2024,SPY,5/16/2024,521,2.45,1142,2.49,761,516.57
5/6/2024,SPY,5/16/2024,522,2.09,1029,2.12,869,516.57
5/6/2024,SPY,5/16/2024,523,1.76,981,1.8,1034,516.57
5/6/2024,SPY,5/16/2024,524,1.48,887,1.51,1363,516.57
5/6/2024,SPY,5/16/2024,525,1.22,1063,1.25,1610,516.57
5/6/2024,SPY,5/16/2024,530,0.42,1982,0.44,1115,516.57
5/6/2024,SPY,5/16/2024,540,0.05,5529,0.07,2597,516.57
5/6/2024,SPY,5/16/2024,550,0.02,3587,0.03,7650,516.57
5/6/2024,SPY,5/17/2024,517,4.58,1342,4.62,1068,516.57
5/6/2024,SPY,5/17/2024,518,4.06,1244,4.09,1071,516.57
5/6/2024,SPY,5/17/2024,519,3.57,1145,3.6,1074,516.57
5/6/2024,SPY,5/17/2024,520,3.12,1139,3.15,1006,516.57
5/6/2024,SPY,5/17/2024,521,2.71,1133,2.74,939,516.57
5/6/2024,SPY,5/17/2024,522,2.34,1096,2.36,1020,516.57
5/6/2024,SPY,5/17/2024,523,2,1063,2.02,1135,516.57
5/6/2024,SPY,5/17/2024,524,1.69,997,1.72,1364,516.57
5/6/2024,SPY,5/17/2024,525,1.42,1098,1.44,1548,516.57
5/6/2024,SPY,5/17/2024,526,1.19,1368,1.21,1685,516.57
5/6/2024,SPY,5/17/2024,527,0.98,1638,1,1823,516.57
5/6/2024,SPY,5/17/2024,528,0.8,1686,0.82,1464,516.57
5/6/2024,SPY,5/17/2024,529,0.65,1734,0.67,1106,516.57
5/6/2024,SPY,5/17/2024,530,0.53,1792,0.55,1147,516.57
5/6/2024,SPY,5/17/2024,531,0.43,1858,0.44,1589,516.57
5/6/2024,SPY,5/17/2024,532,0.34,1924,0.36,2031,516.57
5/6/2024,SPY,5/17/2024,533,0.28,2761,0.29,2012,516.57
5/6/2024,SPY,5/17/2024,534,0.22,3597,0.24,1992,516.57
5/6/2024,SPY,5/17/2024,535,0.18,4117,0.19,2080,516.57
5/6/2024,SPY,5/17/2024,536,0.15,4322,0.16,2274,516.57
5/6/2024,SPY,5/17/2024,537,0.12,4527,0.13,2468,516.57
5/6/2024,SPY,5/17/2024,538,0.09,4629,0.1,2565,516.57
5/6/2024,SPY,5/17/2024,539,0.08,4833,0.09,2759,516.57
5/6/2024,SPY,5/17/2024,540,0.06,5038,0.07,2954,516.57
5/6/2024,SPY,5/17/2024,545,0.03,6919,0.04,1698,516.57
5/6/2024,SPY,5/17/2024,550,0.02,3722,0.03,6452,516.57
5/6/2024,SPY,5/17/2024,555,0.02,5723,0.03,5152,516.57
5/6/2024,SPY,5/17/2024,560,0.01,6677,0.02,5225,516.57
5/6/2024,SPY,5/17/2024,565,0.01,5453,0.02,6803,516.57
5/6/2024,SPY,5/17/2024,570,0,0,0.01,6145,516.57
5/6/2024,SPY,5/17/2024,575,0,0,0.01,7822,516.57
5/6/2024,SPY,5/17/2024,580,0,0,0.01,8114,516.57
5/6/2024,SPY,5/17/2024,585,0,0,0.01,6418,516.57
5/6/2024,SPY,5/17/2024,590,0,0,0.01,3824,516.57
5/6/2024,SPY,5/17/2024,595,0,0,0.01,3831,516.57
5/6/2024,SPY,5/17/2024,600,0,0,0.01,4135,516.57
5/6/2024,SPY,5/17/2024,605,0,0,0.01,4135,516.57
5/6/2024,SPY,5/17/2024,610,0,0,0.01,4134,516.57
5/6/2024,SPY,5/17/2024,615,0,0,0.01,4133,516.57
5/6/2024,SPY,5/20/2024,517,4.88,1400,4.93,1146,516.57
5/6/2024,SPY,5/20/2024,518,4.35,1011,4.39,1197,516.57
5/6/2024,SPY,5/20/2024,519,3.85,621,3.9,1248,516.57
5/6/2024,SPY,5/20/2024,520,3.4,868,3.44,1271,516.57
5/6/2024,SPY,5/20/2024,530,0.65,1410,0.68,1212,516.57
5/6/2024,SPY,5/20/2024,540,0.09,4056,0.1,3667,516.57
5/6/2024,SPY,5/20/2024,550,0.03,3998,0.04,4067,516.57
5/6/2024,SPY,5/20/2024,560,0.02,6784,0.03,5310,516.57
5/7/2024,SPY,5/8/2024,517,1.35,13,1.37,592,517.14
5/7/2024,SPY,5/8/2024,518,0.81,54,0.82,1619,517.14
5/7/2024,SPY,5/8/2024,519,0.43,94,0.44,2646,517.14
5/7/2024,SPY,5/8/2024,520,0.2,479,0.21,3311,517.14
5/7/2024,SPY,5/8/2024,521,0.07,843,0.08,3463,517.14
5/7/2024,SPY,5/8/2024,522,0.03,1571,0.04,3766,517.14
5/7/2024,SPY,5/8/2024,523,0.01,2202,0.02,5001,517.14
5/7/2024,SPY,5/8/2024,524,0,0,0.01,7170,517.14
5/7/2024,SPY,5/8/2024,525,0,0,0.01,9338,517.14
5/7/2024,SPY,5/8/2024,526,0,0,0.01,11227,517.14
5/7/2024,SPY,5/8/2024,527,0,0,0.01,13117,517.14
5/7/2024,SPY,5/8/2024,528,0,0,0.01,13513,517.14
5/7/2024,SPY,5/8/2024,529,0,0,0.01,12416,517.14
5/7/2024,SPY,5/8/2024,530,0,0,0.01,11319,517.14
5/7/2024,SPY,5/8/2024,535,0,0,0.01,16209,517.14
5/7/2024,SPY,5/8/2024,540,0,0,0.01,12342,517.14
5/7/2024,SPY,5/8/2024,550,0,0,0.01,17981,517.14
5/7/2024,SPY,5/9/2024,517,1.99,2087,2.01,1949,517.14
5/7/2024,SPY,5/9/2024,518,1.42,1546,1.45,1377,517.14
5/7/2024,SPY,5/9/2024,519,0.96,1005,0.98,805,517.14
5/7/2024,SPY,5/9/2024,520,0.61,856,0.62,749,517.14
5/7/2024,SPY,5/9/2024,521,0.36,978,0.37,979,517.14
5/7/2024,SPY,5/9/2024,522,0.2,1221,0.21,1439,517.14
5/7/2024,SPY,5/9/2024,523,0.1,1591,0.12,1507,517.14
5/7/2024,SPY,5/9/2024,524,0.05,2087,0.06,1184,517.14
5/7/2024,SPY,5/9/2024,525,0.02,2583,0.03,861,517.14
5/7/2024,SPY,5/9/2024,526,0.01,2620,0.02,4348,517.14
5/7/2024,SPY,5/9/2024,527,0.01,2656,0.02,7836,517.14
5/7/2024,SPY,5/9/2024,528,0,0,0.01,8972,517.14
5/7/2024,SPY,5/9/2024,529,0,0,0.01,7756,517.14
5/7/2024,SPY,5/9/2024,530,0,0,0.01,6541,517.14
5/7/2024,SPY,5/9/2024,535,0,0,0.01,6688,517.14
5/7/2024,SPY,5/9/2024,540,0,0,0.01,14983,517.14
5/7/2024,SPY,5/9/2024,550,0,0,0.01,11943,517.14
5/7/2024,SPY,5/10/2024,517,2.47,192,2.5,2574,517.14
5/7/2024,SPY,5/10/2024,517.5,2.18,346,2.21,2259,517.14
5/7/2024,SPY,5/10/2024,518,1.91,499,1.93,1943,517.14
5/7/2024,SPY,5/10/2024,519,1.42,807,1.45,1312,517.14
5/7/2024,SPY,5/10/2024,520,1.03,943,1.04,1048,517.14
5/7/2024,SPY,5/10/2024,521,0.7,925,0.72,1099,517.14
5/7/2024,SPY,5/10/2024,522,0.47,888,0.49,1200,517.14
5/7/2024,SPY,5/10/2024,522.5,0.38,870,0.39,1251,517.14
5/7/2024,SPY,5/10/2024,523,0.3,1115,0.31,1434,517.14
5/7/2024,SPY,5/10/2024,524,0.19,1603,0.2,1801,517.14
5/7/2024,SPY,5/10/2024,525,0.12,2091,0.13,2167,517.14
5/7/2024,SPY,5/10/2024,526,0.06,2590,0.07,2298,517.14
5/7/2024,SPY,5/10/2024,527,0.04,3089,0.05,2429,517.14
5/7/2024,SPY,5/10/2024,527.5,0.03,3338,0.04,2495,517.14
5/7/2024,SPY,5/10/2024,528,0.02,3341,0.03,6241,517.14
5/7/2024,SPY,5/10/2024,529,0.02,3346,0.03,13734,517.14
5/7/2024,SPY,5/10/2024,530,0.01,3351,0.02,21227,517.14
5/7/2024,SPY,5/10/2024,531,0.01,3855,0.02,17285,517.14
5/7/2024,SPY,5/10/2024,532,0.01,4359,0.02,13343,517.14
5/7/2024,SPY,5/10/2024,532.5,0.01,4611,0.02,11372,517.14
5/7/2024,SPY,5/10/2024,533,0.01,5425,0.02,11558,517.14
5/7/2024,SPY,5/10/2024,534,0.01,7053,0.02,11930,517.14
5/7/2024,SPY,5/10/2024,535,0,0,0.01,12301,517.14
5/7/2024,SPY,5/10/2024,536,0.01,8608,0.02,14499,517.14
5/7/2024,SPY,5/10/2024,537,0,0,0.01,18895,517.14
5/7/2024,SPY,5/10/2024,538,0,0,0.01,23290,517.14
5/7/2024,SPY,5/10/2024,539,0,0,0.01,20100,517.14
5/7/2024,SPY,5/10/2024,540,0,0,0.01,16909,517.14
5/7/2024,SPY,5/10/2024,545,0,0,0.01,35897,517.14
5/7/2024,SPY,5/10/2024,550,0,0,0.01,3169,517.14
5/7/2024,SPY,5/10/2024,555,0,0,0.01,6730,517.14
5/7/2024,SPY,5/10/2024,560,0,0,0.01,13613,517.14
5/7/2024,SPY,5/10/2024,565,0,0,0.01,17782,517.14
5/7/2024,SPY,5/10/2024,570,0,0,0.01,13690,517.14
5/7/2024,SPY,5/10/2024,575,0,0,0.01,13760,517.14
5/7/2024,SPY,5/10/2024,580,0,0,0.01,18705,517.14
5/7/2024,SPY,5/10/2024,585,0,0,0.01,23325,517.14
5/7/2024,SPY,5/10/2024,590,0,0,0.01,7877,517.14
5/7/2024,SPY,5/10/2024,595,0,0,0.01,8117,517.14
5/7/2024,SPY,5/10/2024,600,0,0,0.01,47825,517.14
5/7/2024,SPY,5/13/2024,517,2.9,722,2.94,168,517.14
5/7/2024,SPY,5/13/2024,518,2.34,790,2.37,545,517.14
5/7/2024,SPY,5/13/2024,519,1.84,858,1.87,922,517.14
5/7/2024,SPY,5/13/2024,520,1.41,836,1.44,1188,517.14
5/7/2024,SPY,5/13/2024,521,1.05,780,1.08,1265,517.14
5/7/2024,SPY,5/13/2024,522,0.77,669,0.79,1421,517.14
5/7/2024,SPY,5/13/2024,523,0.54,881,0.56,1708,517.14
5/7/2024,SPY,5/13/2024,524,0.38,1418,0.39,2129,517.14
5/7/2024,SPY,5/13/2024,525,0.26,1955,0.27,2549,517.14
5/7/2024,SPY,5/13/2024,526,0.17,1665,0.18,2969,517.14
5/7/2024,SPY,5/13/2024,527,0.1,1376,0.12,3390,517.14
5/7/2024,SPY,5/13/2024,528,0.07,1674,0.08,4827,517.14
5/7/2024,SPY,5/13/2024,529,0.04,2559,0.05,7280,517.14
5/7/2024,SPY,5/13/2024,530,0.03,3444,0.04,9734,517.14
5/7/2024,SPY,5/13/2024,540,0.01,3138,0.02,22809,517.14
5/7/2024,SPY,5/13/2024,550,0,0,0.01,11512,517.14
5/7/2024,SPY,5/14/2024,517,3.36,1043,3.4,1492,517.14
5/7/2024,SPY,5/14/2024,518,2.81,1261,2.83,1130,517.14
5/7/2024,SPY,5/14/2024,519,2.29,1480,2.32,768,517.14
5/7/2024,SPY,5/14/2024,520,1.84,1459,1.87,683,517.14
5/7/2024,SPY,5/14/2024,521,1.45,1330,1.48,779,517.14
5/7/2024,SPY,5/14/2024,522,1.12,1072,1.15,971,517.14
5/7/2024,SPY,5/14/2024,523,0.86,1172,0.87,1084,517.14
5/7/2024,SPY,5/14/2024,524,0.64,1632,0.65,1118,517.14
5/7/2024,SPY,5/14/2024,525,0.47,2091,0.48,1152,517.14
5/7/2024,SPY,5/14/2024,526,0.34,2084,0.35,1185,517.14
5/7/2024,SPY,5/14/2024,527,0.24,2077,0.25,1219,517.14
5/7/2024,SPY,5/14/2024,528,0.17,2155,0.18,1564,517.14
5/7/2024,SPY,5/14/2024,529,0.12,2320,0.13,2220,517.14
5/7/2024,SPY,5/14/2024,530,0.08,2485,0.09,2877,517.14
5/7/2024,SPY,5/15/2024,517,4.15,237,4.19,868,517.14
5/7/2024,SPY,5/15/2024,518,3.59,685,3.63,935,517.14
5/7/2024,SPY,5/15/2024,520,2.61,1347,2.64,1014,517.14
5/7/2024,SPY,5/15/2024,530,0.27,2215,0.28,1132,517.14
5/7/2024,SPY,5/15/2024,540,0.03,5089,0.04,5460,517.14
5/7/2024,SPY,5/15/2024,550,0.01,7061,0.02,3740,517.14
5/7/2024,SPY,5/15/2024,560,0,0,0.01,8137,517.14
5/7/2024,SPY,5/16/2024,517,4.54,1430,4.58,789,517.14
5/7/2024,SPY,5/16/2024,518,3.97,1279,4.01,1035,517.14
5/7/2024,SPY,5/16/2024,519,3.44,1128,3.48,1282,517.14
5/7/2024,SPY,5/16/2024,520,2.96,1111,2.99,1376,517.14
5/7/2024,SPY,5/16/2024,521,2.52,1169,2.55,1347,517.14
5/7/2024,SPY,5/16/2024,522,2.13,1285,2.16,1289,517.14
5/7/2024,SPY,5/16/2024,523,1.78,1380,1.8,1113,517.14
5/7/2024,SPY,5/16/2024,524,1.47,1454,1.49,818,517.14
5/7/2024,SPY,5/16/2024,525,1.2,1528,1.22,524,517.14
5/7/2024,SPY,5/16/2024,530,0.38,2686,0.4,623,517.14
5/7/2024,SPY,5/16/2024,540,0.04,2577,0.05,6353,517.14
5/7/2024,SPY,5/16/2024,550,0.02,4774,0.03,5374,517.14
5/7/2024,SPY,5/17/2024,517,4.82,1290,4.85,1039,517.14
5/7/2024,SPY,5/17/2024,518,4.25,1337,4.28,1018,517.14
5/7/2024,SPY,5/17/2024,519,3.72,1383,3.75,997,517.14
5/7/2024,SPY,5/17/2024,520,3.23,1340,3.26,930,517.14
5/7/2024,SPY,5/17/2024,521,2.78,1274,2.81,874,517.14
5/7/2024,SPY,5/17/2024,522,2.37,1142,2.4,761,517.14
5/7/2024,SPY,5/17/2024,523,2.01,1029,2.04,869,517.14
5/7/2024,SPY,5/17/2024,524,1.69,934,1.71,1198,517.14
5/7/2024,SPY,5/17/2024,525,1.4,840,1.43,1527,517.14
5/7/2024,SPY,5/17/2024,526,1.16,1285,1.18,1692,517.14
5/7/2024,SPY,5/17/2024,527,0.95,1730,0.97,1858,517.14
5/7/2024,SPY,5/17/2024,528,0.77,1953,0.79,1706,517.14
5/7/2024,SPY,5/17/2024,529,0.62,1953,0.63,1236,517.14
5/7/2024,SPY,5/17/2024,530,0.49,1953,0.51,767,517.14
5/7/2024,SPY,5/17/2024,531,0.39,2011,0.41,1463,517.14
5/7/2024,SPY,5/17/2024,532,0.31,2069,0.33,2158,517.14
5/7/2024,SPY,5/17/2024,533,0.25,2609,0.26,2317,517.14
5/7/2024,SPY,5/17/2024,534,0.2,3629,0.21,1939,517.14
5/7/2024,SPY,5/17/2024,535,0.16,4650,0.17,1561,517.14
5/7/2024,SPY,5/17/2024,536,0.13,4738,0.14,1664,517.14
5/7/2024,SPY,5/17/2024,537,0.1,4914,0.12,1871,517.14
5/7/2024,SPY,5/17/2024,538,0.08,5090,0.09,2079,517.14
5/7/2024,SPY,5/17/2024,539,0.06,5265,0.07,2286,517.14
5/7/2024,SPY,5/17/2024,540,0.05,5441,0.06,2493,517.14
5/7/2024,SPY,5/17/2024,545,0.03,7544,0.04,1402,517.14
5/7/2024,SPY,5/17/2024,550,0.02,3369,0.03,7884,517.14
5/7/2024,SPY,5/17/2024,555,0.01,5433,0.02,5457,517.14
5/7/2024,SPY,5/17/2024,560,0.01,6774,0.02,4663,517.14
5/7/2024,SPY,5/17/2024,565,0.01,5536,0.02,6642,517.14
5/7/2024,SPY,5/17/2024,570,0,0,0.01,6200,517.14
5/7/2024,SPY,5/17/2024,575,0,0,0.01,7733,517.14
5/7/2024,SPY,5/17/2024,580,0,0,0.01,8049,517.14
5/7/2024,SPY,5/17/2024,585,0,0,0.01,6817,517.14
5/7/2024,SPY,5/17/2024,590,0,0,0.01,1635,517.14
5/7/2024,SPY,5/17/2024,595,0,0,0.01,1706,517.14
5/7/2024,SPY,5/17/2024,600,0,0,0.01,2215,517.14
5/7/2024,SPY,5/17/2024,605,0,0,0.01,2215,517.14
5/7/2024,SPY,5/17/2024,610,0,0,0.01,2215,517.14
5/7/2024,SPY,5/17/2024,615,0,0,0.01,2215,517.14
5/7/2024,SPY,5/20/2024,517,5.12,1595,5.16,1120,517.14
5/7/2024,SPY,5/20/2024,518,4.55,1206,4.59,1171,517.14
5/7/2024,SPY,5/20/2024,519,4.01,816,4.05,1222,517.14
5/7/2024,SPY,5/20/2024,520,3.51,744,3.55,1259,517.14
5/7/2024,SPY,5/20/2024,521,3.06,868,3.1,1271,517.14
5/7/2024,SPY,5/20/2024,522,2.64,1114,2.68,1293,517.14
5/7/2024,SPY,5/20/2024,523,2.26,1232,2.3,1320,517.14
5/7/2024,SPY,5/20/2024,524,1.92,1221,1.96,1352,517.14
5/7/2024,SPY,5/20/2024,525,1.62,1211,1.65,1384,517.14
5/7/2024,SPY,5/20/2024,526,1.36,1129,1.38,1465,517.14
5/7/2024,SPY,5/20/2024,527,1.13,1048,1.15,1547,517.14
5/7/2024,SPY,5/20/2024,528,0.93,1079,0.95,1519,517.14
5/7/2024,SPY,5/20/2024,529,0.76,1224,0.78,1382,517.14
5/7/2024,SPY,5/20/2024,530,0.62,1369,0.63,1245,517.14
5/7/2024,SPY,5/20/2024,535,0.21,2745,0.22,2827,517.14
5/7/2024,SPY,5/20/2024,540,0.07,3925,0.08,3583,517.14
5/7/2024,SPY,5/20/2024,550,0.02,3835,0.03,3548,517.14
5/7/2024,SPY,5/20/2024,560,0.01,6909,0.02,4756,517.14
5/7/2024,SPY,5/21/2024,517,5.36,1595,5.41,1120,517.14
5/7/2024,SPY,5/21/2024,518,4.79,1206,4.83,1171,517.14
5/7/2024,SPY,5/21/2024,519,4.25,816,4.29,1222,517.14
5/7/2024,SPY,5/21/2024,520,3.75,744,3.79,1259,517.14
5/7/2024,SPY,5/21/2024,521,3.28,868,3.33,1271,517.14
5/7/2024,SPY,5/21/2024,522,2.86,1114,2.9,1293,517.14
5/7/2024,SPY,5/21/2024,523,2.47,1232,2.51,1320,517.14
5/7/2024,SPY,5/21/2024,524,2.12,1221,2.16,1352,517.14
5/7/2024,SPY,5/21/2024,530,0.72,1369,0.75,1245,517.14
5/7/2024,SPY,5/21/2024,540,0.09,3925,0.1,3583,517.14
5/7/2024,SPY,5/21/2024,550,0.03,3840,0.04,3556,517.14
5/7/2024,SPY,5/21/2024,560,0.01,6929,0.03,4770,517.14
5/8/2024,SPY,5/9/2024,517,1.19,13,1.21,592,517.19
5/8/2024,SPY,5/9/2024,518,0.71,54,0.72,1619,517.19
5/8/2024,SPY,5/9/2024,519,0.37,74,0.39,2133,517.19
5/8/2024,SPY,5/9/2024,520,0.18,114,0.19,3160,517.19
